Class,att1,att2,att3,att4,att5,att6,att7,att9,att10,att11,att12,att15,att16,att18,att20,att21,att22,att23,att25,att26,att27,att28,att29,att30 
1.0,1.0,0.5555555555555556,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.29411764705882354,0.4,0.323005698005698,0.6421755881629642,0.0,0.2086497193793331,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.07352941176470588,0.52,0.5868945868945868,0.5882039511435364,1.0,0.10278419720479806,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.0,0.0
0.0,0.5,0.0,0.75,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.6470588235294118,0.4,0.6388888888888888,0.46921878842528075,0.0,0.5893584241223726,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5
1.0,0.75,0.0,0.0,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.8235294117647058,0.56,0.4725783475783476,0.5646241495204525,0.0,0.3944095961263343,0.0,0.0,0.14285714285714285,0.0,0.0
1.0,0.25,0.1111111111111111,0.25,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.48,0.3522079772079772,0.43261742765800476,0.0,0.004897105755474854,1.0,0.0,0.4642857142857143,0.0,0.0
1.0,0.75,0.0,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.029411764705882353,0.28,0.5747863247863247,0.6428026887449791,0.0,0.023825244855287774,0.3333333333333333,0.0,0.17857142857142858,0.0,0.0
0.0,1.0,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.56,0.3992165242165242,0.37836298057217804,0.0,0.6839440959612634,1.0,1.0,0.19642857142857142,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.25,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.16176470588235295,0.4,0.45548433048433046,0.27250594311009096,0.0,0.20408275558490152,0.6666666666666666,0.3333333333333333,0.17857142857142858,0.0,0.0
1.0,0.5,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.11764705882352941,0.48,0.33262108262108264,0.45806623493728993,0.0,0.1116430064927919,1.0,1.0,0.32142857142857145,0.0,0.0
0.0,0.5,0.4444444444444444,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.11764705882352941,0.52,0.4775641025641026,0.7952332158373637,0.0,0.03224386486189061,1.0,0.3333333333333333,0.07142857142857142,0.0,0.0
0.0,1.0,1.0,0.25,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.52,0.6282051282051282,0.5055168456430855,1.0,0.6431165401122483,0.3333333333333333,0.6666666666666666,0.35714285714285715,0.3333333333333333,0.5
1.0,0.75,0.6666666666666666,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.3382352941176471,0.52,0.3924501424501424,0.914808590868104,0.0,0.26780015406624846,0.6666666666666666,1.0,0.125,0.3333333333333333,0.0
1.0,1.0,0.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.16176470588235295,0.4,0.5598290598290598,0.3383842937945733,0.0,0.08688235941454825,1.0,1.0,0.48214285714285715,0.3333333333333333,0.0
1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.08823529411764706,0.44,0.3475783475783476,0.5115132387900647,0.0,0.06036095521074062,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0
1.0,0.5,0.3333333333333333,0.25,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.48,0.5224358974358975,0.6701000081973932,1.0,0.019313304721030045,0.0,0.6666666666666666,0.07142857142857142,0.0,0.0
1.0,0.5,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.20588235294117646,0.56,0.6812678062678063,0.9737970325436511,0.0,0.11769560911191812,1.0,0.0,0.14285714285714285,0.0,0.0
1.0,0.5,1.0,0.25,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.29411764705882354,0.4,0.5174501424501424,0.49102385441429625,0.0,0.08281060856168153,1.0,1.0,0.6964285714285714,0.0,1.0
1.0,1.0,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.16176470588235295,0.36,0.5637464387464387,0.3244815148782687,0.0,0.06652360515021459,1.0,0.3333333333333333,0.42857142857142855,0.0,0.0
1.0,0.5,0.8888888888888888,0.25,0.75,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.20588235294117646,0.32,0.6185897435897436,0.5945077465366013,0.0,0.1992956971497744,0.3333333333333333,1.0,0.8571428571428571,0.0,0.0
1.0,0.0,0.5555555555555556,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.7352941176470589,0.6,0.2613960113960114,0.6322116566931716,1.0,0.5054473423572136,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.0,0.0
1.0,0.75,0.2222222222222222,1.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,0.5147058823529411,0.24,0.45405982905982906,0.6056807935076646,0.0,0.6333223286012986,0.3333333333333333,0.6666666666666666,0.23214285714285715,0.0,0.0
1.0,0.5,0.4444444444444444,0.0,0.75,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.11764705882352941,0.6,0.5502136752136753,0.6148413804410198,0.0,0.39738087377572356,0.0,0.3333333333333333,0.08928571428571429,0.0,0.0
1.0,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.29411764705882354,0.24,0.6887464387464387,0.3331502582178867,0.0,0.22565203037306042,0.0,1.0,0.5178571428571429,0.0,0.0
1.0,0.5,0.0,0.25,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.029411764705882353,0.24,0.5872507122507122,0.42957209607344865,0.0,0.10223396060305931,0.3333333333333333,0.3333333333333333,0.17857142857142858,0.0,0.0
1.0,1.0,0.8888888888888888,0.25,0.75,0.6666666666666666,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5588235294117647,0.44,0.38817663817663817,0.30224608574473316,0.0,0.17299438758666227,1.0,1.0,0.8214285714285714,0.3333333333333333,0.5
0.0,0.5,0.6666666666666666,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.3382352941176471,0.4,0.4205840455840456,0.40526272645298794,1.0,0.201661714537251,1.0,0.3333333333333333,0.3061000716075904,0.0,0.0
1.0,0.5,0.5555555555555556,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.29411764705882354,0.52,0.2656695156695157,0.5624395442249365,1.0,0.3336084516342027,0.6666666666666666,1.0,0.39285714285714285,0.0,0.0
1.0,0.75,0.4444444444444444,0.25,0.25,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.25,0.28,0.5598290598290598,0.22378883515042217,0.0,0.11571475734565863,0.0,1.0,0.5,0.3333333333333333,0.0
0.0,0.5,0.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.20588235294117646,0.16,0.7029914529914529,0.37044020001639477,0.0,0.08979861340376362,1.0,1.0,0.10714285714285714,0.3333333333333333,0.0
1.0,0.25,0.5555555555555556,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.35294117647058826,0.6,0.271011396011396,0.34972538732683006,1.0,0.41674920215692746,0.6666666666666666,1.0,0.375,0.3333333333333333,1.0
1.0,0.5,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.29411764705882354,0.64,0.4066951566951567,0.522067382572342,0.0,0.15709254979641246,1.0,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.0
1.0,0.25,0.7777777777777778,0.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.47058823529411764,0.96,0.5908119658119658,0.16334125748012132,0.0,0.20578848905029162,0.6666666666666666,0.3333333333333333,0.17857142857142858,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,0.5,0.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.48,0.6207264957264957,0.3303959340929584,1.0,0.06630351050951909,0.3333333333333333,0.0,0.4107142857142857,0.6666666666666666,0.0
1.0,0.75,0.6666666666666666,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.4264705882352941,0.48,0.5608974358974359,0.6213091236986639,0.0,0.13832948167712117,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.0
1.0,0.5,0.2222222222222222,0.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.0,0.47058823529411764,0.44,0.48682336182336183,0.3733297811296008,0.0,0.19043688786178056,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0,0.0
1.0,0.5,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.11764705882352941,0.4,0.6908831908831908,0.48907697352241986,0.0,0.04632992186640255,1.0,1.0,0.5357142857142857,0.3333333333333333,1.0
0.0,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.64,0.676994301994302,0.5809041724731535,0.0,0.15637724221415208,0.6666666666666666,0.3333333333333333,0.05357142857142857,0.0,0.0
1.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.16176470588235295,0.6,0.469017094017094,0.548340027871137,0.0,0.10652580609662154,0.0,1.0,0.25,0.0,0.0
1.0,0.5,0.4444444444444444,0.25,0.25,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.29411764705882354,0.84,0.5370370370370371,0.23975735716042298,0.0,0.06289204357873886,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.0,1.0
1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.29411764705882354,0.32,0.7058404558404558,0.5551192720714813,0.0,0.33366347529437657,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5
1.0,0.5,0.4444444444444444,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.29411764705882354,0.36,0.3678774928774929,0.7174194606115255,0.0,0.06707384175195334,1.0,1.0,0.39285714285714285,0.0,0.0
1.0,0.75,0.5555555555555556,0.25,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.48,0.42735042735042733,0.4697844085580785,0.0,0.24369979091009134,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.0
1.0,0.5,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.29411764705882354,0.48,0.4198717948717949,0.6689810640216411,0.0,0.061956641355782986,1.0,0.0,0.16071428571428573,0.0,0.0
1.0,0.0,0.3333333333333333,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.6,0.6025641025641025,0.5902041150914009,0.0,0.1380543633762518,0.3333333333333333,1.0,0.26785714285714285,0.3333333333333333,0.0
1.0,0.75,0.5555555555555556,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.16176470588235295,0.36,0.47685185185185186,0.5481064021641118,0.0,0.18399911962143722,0.0,0.3333333333333333,0.48214285714285715,0.3333333333333333,0.0
0.0,0.5,0.2222222222222222,1.0,0.25,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.47058823529411764,0.44,0.1527777777777778,0.4582670710713993,1.0,0.6802024870694399,0.0,1.0,0.5,0.0,0.0
1.0,0.5,0.4444444444444444,0.0,0.75,0.3333333333333333,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.029411764705882353,0.44,0.198005698005698,0.4538855643905238,0.0,0.061846594035435236,1.0,0.6666666666666666,1.0,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.10294117647058823,0.36,0.5701566951566952,0.6051192720714813,1.0,0.20111147793551226,0.3333333333333333,0.3333333333333333,0.30357142857142855,0.3333333333333333,0.0
1.0,0.5,0.4444444444444444,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.07352941176470588,0.28,0.5306267806267806,0.6809943437986721,0.0,0.07147573456586333,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0
1.0,0.5,0.8888888888888888,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.029411764705882353,0.36,0.5708689458689459,0.34185998852364946,0.0,0.022559700671288655,0.3333333333333333,1.0,0.07142857142857142,0.0,0.0
1.0,1.0,0.3333333333333333,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.23529411764705882,0.4,0.400997150997151,0.3123862611689483,0.0,0.2213051612193243,0.0,1.0,0.08928571428571429,0.3333333333333333,0.0
1.0,0.5,0.5555555555555556,0.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.11764705882352941,0.6,0.29594017094017094,0.1579514714320846,0.0,0.09783206778914934,1.0,0.3333333333333333,0.19642857142857142,0.0,0.0
1.0,0.5,0.5555555555555556,0.25,0.25,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.47058823529411764,0.28,0.4672364672364672,0.5329781129600787,0.0,0.3685484758446132,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0,0.0
1.0,1.0,0.5555555555555556,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.16176470588235295,0.68,0.2581908831908832,0.502451020575457,0.0,0.11609992296687575,0.3333333333333333,0.3333333333333333,0.30357142857142855,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.07352941176470588,0.8,0.37072649572649574,0.41572260021313223,0.0,0.10366457576758006,1.0,1.0,0.5178571428571429,0.6666666666666666,0.0
1.0,0.5,0.5555555555555556,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.16,0.48753561253561256,0.5091400934502828,0.0,0.12248266754704523,1.0,1.0,0.48214285714285715,0.0,0.0
1.0,1.0,0.4444444444444444,0.75,0.0,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.52,0.3938746438746439,0.481879662267399,0.0,0.05705953560030813,1.0,1.0,0.32142857142857145,0.3333333333333333,0.0
1.0,0.5,0.3333333333333333,0.25,0.25,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.029411764705882353,0.12,0.28952991452991456,0.42505533240429544,0.0,0.061846594035435236,0.0,0.3333333333333333,0.30357142857142855,0.0,0.0
1.0,1.0,0.3333333333333333,0.5,0.25,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5588235294117647,0.92,0.3767806267806268,0.5921796868595787,0.0,0.2086497193793331,1.0,1.0,0.30357142857142855,0.3333333333333333,0.0
1.0,0.5,0.4444444444444444,0.25,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.20588235294117646,0.44,0.4042022792022792,0.5887326830068038,0.0,0.09414548255749973,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.0,0.0
1.0,1.0,0.3333333333333333,0.25,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.07352941176470588,0.48,0.563034188034188,0.4550536929256496,0.0,0.09183448883019699,1.0,0.6666666666666666,0.2857142857142857,0.0,0.0
1.0,1.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.20588235294117646,0.84,0.2403846153846154,0.17651856709566358,0.0,0.08501155496863651,0.6666666666666666,1.0,0.5178571428571429,0.3333333333333333,1.0
0.0,0.5,0.7777777777777778,0.0,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.16176470588235295,0.48,0.6157407407407407,0.6033814247069432,0.0,0.056399251678221636,1.0,0.3333333333333333,0.08928571428571429,0.0,0.0
1.0,0.5,0.4444444444444444,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.29411764705882354,0.64,0.4878917378917379,0.530297565374211,0.0,0.0523275008253549,1.0,0.0,0.125,0.0,0.0
1.0,0.5,0.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.68,0.3450854700854701,0.41939503237970327,0.0,0.2697259821723341,1.0,0.3333333333333333,0.10714285714285714,0.0,0.0
1.0,1.0,0.4444444444444444,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.23529411764705882,0.4,0.42628205128205127,0.5244364292155095,0.0,0.17800154066248486,0.3333333333333333,1.0,0.44642857142857145,0.3333333333333333,0.0
0.0,0.5,0.4444444444444444,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07352941176470588,0.72,0.5715811965811965,0.4974793015820969,0.0,0.06448772972378122,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.32,0.37749287749287747,0.5593081400114763,0.0,0.03994717728623308,1.0,1.0,0.2857142857142857,0.3333333333333333,0.0
1.0,0.5,0.6666666666666666,0.25,0.25,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.29411764705882354,0.8,0.6584757834757835,0.24858594966800557,0.0,0.34763948497854075,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.0,0.0
1.0,0.5,0.8888888888888888,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.3382352941176471,0.52,0.6132478632478633,0.5620009836871874,1.0,0.2718168812589413,1.0,1.0,0.5178571428571429,1.0,0.0
0.0,0.5,0.8888888888888888,0.25,1.0,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.20588235294117646,1.0,0.21118233618233617,0.5469177801459136,0.0,0.09315505667436998,1.0,1.0,0.07142857142857142,0.0,0.0
1.0,1.0,0.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.38235294117647056,0.48,0.4967948717948718,0.21510779572096073,0.0,0.3138549576317817,0.6666666666666666,0.3333333333333333,0.3392857142857143,0.0,0.5
0.0,0.5,0.5555555555555556,0.25,0.25,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.29411764705882354,0.52,0.5049857549857549,0.6861587015329126,0.0,0.6223175965665236,0.0,1.0,0.07142857142857142,0.3333333333333333,0.0
1.0,1.0,0.4444444444444444,0.25,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.48,0.35505698005698005,0.6490900893515862,0.0,0.05529877847474414,1.0,1.0,0.75,0.3333333333333333,0.0
0.0,0.5,0.3333333333333333,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.07352941176470588,0.56,0.5056980056980057,0.3807402246085745,0.0,0.03901177506327721,0.0,0.3333333333333333,0.17857142857142858,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.38235294117647056,0.48,0.5854700854700855,0.4114394622510042,0.0,0.18741058655221746,1.0,1.0,0.5357142857142857,0.3333333333333333,0.0
1.0,0.5,0.5555555555555556,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.29411764705882354,0.76,0.5633903133903134,0.6536683334699566,1.0,0.14933421371189612,1.0,1.0,0.5357142857142857,0.0,0.0
1.0,1.0,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.8235294117647058,0.32,0.469017094017094,0.3617714566767768,0.0,0.7431495543083526,0.3333333333333333,1.0,0.7857142857142857,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.29411764705882354,0.64,0.4305555555555556,0.3770800885318469,0.0,0.15808297567954221,1.0,0.0,0.14285714285714285,0.0,0.0
0.0,0.0,0.3333333333333333,0.25,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6470588235294118,0.36,0.3037749287749288,0.5252192802688745,1.0,0.37795752173434577,0.6666666666666666,1.0,0.6071428571428571,0.3333333333333333,0.0
0.0,0.5,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.38235294117647056,0.72,0.6018518518518519,0.2603205180752521,0.0,0.118631011334874,1.0,1.0,0.07142857142857142,0.0,0.0
0.0,0.5,0.3333333333333333,0.25,0.25,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.20588235294117646,0.52,0.3717948717948718,0.4222354291335355,0.0,0.09843732805106195,0.0,1.0,0.017857142857142856,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.29411764705882354,0.36,0.51994301994302,0.5686326748094106,0.0,0.06558820292725873,1.0,1.0,0.07142857142857142,0.3333333333333333,0.0
1.0,1.0,0.4444444444444444,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.11764705882352941,0.64,0.23112535612535612,0.3495245511927207,0.0,0.10570045119401343,1.0,1.0,0.3392857142857143,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.11764705882352941,0.48,0.6413817663817664,0.43267480941060743,0.0,0.10570045119401343,0.3333333333333333,0.3333333333333333,0.17857142857142858,0.0,0.0
1.0,1.0,0.6666666666666666,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.1323529411764706,0.52,0.4853988603988604,0.321542749405689,0.0,0.08512160228898426,0.6666666666666666,0.0,0.16071428571428573,0.3333333333333333,0.0
1.0,0.5,0.5555555555555556,0.0,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.29411764705882354,0.28,0.46937321937321935,0.5699196655463563,0.0,0.13810938703642567,1.0,1.0,0.30357142857142855,0.0,0.0
1.0,1.0,0.2222222222222222,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.16176470588235295,0.36,0.6178774928774928,0.23141241085334863,0.0,0.07054033234290745,1.0,0.6666666666666666,0.21428571428571427,0.0,0.0
1.0,1.0,0.3333333333333333,0.25,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.20588235294117646,0.56,0.6185897435897436,0.6135871792769899,0.0,0.19423352041377792,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.0
1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.16176470588235295,0.56,0.39316239316239315,0.38735142224772523,0.0,0.09513590844062947,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.25,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.38235294117647056,0.68,0.39316239316239315,0.40334863513402736,0.0,0.10454495433036205,1.0,0.3333333333333333,0.08928571428571429,0.0,1.0
1.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6470588235294118,0.64,0.530982905982906,0.2700016394786458,1.0,0.4060195884230219,1.0,0.3333333333333333,0.48214285714285715,0.3333333333333333,0.0
1.0,0.5,0.4444444444444444,0.5,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.07352941176470588,0.4,0.5324074074074074,0.4372858431018936,0.0,0.12418840101243535,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0
0.0,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.47058823529411764,0.56,0.28952991452991456,0.3289654889745061,0.0,0.37839771101573677,0.3333333333333333,1.0,0.07142857142857142,0.3333333333333333,0.0
